2.051800768057018942e+00	1.741022105907999329e+00	8.519571988212548685e-01	-2.992792496470576824e-02	1.165107907607851212e+00	1.063986029462868022e+00	5.892725884897456190e-01	1.956509475648896990e+00	1.735964924885082805e+00	1.619798503730399464e+00	5.046522762993006089e-02	1.173040699398535391e+00	1.721723618231202346e+00	3.670539734874222471e-01	6.064263781588150604e-01	9.675982449218424597e-02	5.414824658062356022e-01	1.047916173821892061e+00	4.529704511416157708e-01	7.912945040662475726e-01	3.835096103417826030e-01	1.035038107719849609e+00	6.381654066844287820e-01	3.667201027746990194e-01	9.579251053188013731e-01	8.940925020241442533e-01	3.742494258654058825e-01	5.099028216235806932e-01	8.146589194984718008e-01	-1.260337355590417929e-01	5.735604087543855201e-01	-7.420948303930915979e-02	-8.175023303270725905e-02	1.475585821251926388e+00	6.264936154143648794e-01	5.868274913164432949e-01	-9.157667091893431643e-02	6.667603772907913784e-02	6.470568762376751604e-01	4.094919081110150461e-01	2.952438539545131913e-01	-2.028567376670172284e-01	1.020377922147853500e+00	6.443821260767128578e-01	1.023998853196868980e-02	-6.214011952008928752e-01	3.932461012071206130e-01	1.081180245457230349e+00	4.450833938165974640e-02	9.833733961494020570e-02	1.810604837218255103e-01	2.829702305125872397e-01	-5.146155328804397772e-02	-1.081499469172775729e+00	4.055388304374431957e-02	2.693810527687954814e-01	8.630293260859253635e-02	-5.573746039446276362e-02	-1.021024306806046222e-01	-4.330007658242304158e-01	-1.490981439783906626e-01	1.909345173756906225e-02	-8.227116369203205659e-01	-1.060039833046150681e+00	3.677642128027745483e-01	9.998444607282217511e-01	-1.549897130726482671e-02	1.228604640712469775e+00	1.299750035021464134e-01	1.477091542475524599e-01	-2.121997860701542449e-01	-3.917792864278898390e-01	6.679606228796317602e-01	-3.212256791928547184e-02	-3.599646216199124948e-01	-6.832690020651761842e-02	8.185988556739313138e-01	1.180050512435821125e-01	-6.348686916521174561e-01	-8.252584399049675556e-02	2.123492049607473398e+00	1.801544493963932458e+00
-9.465701811024186674e-02	1.623729584972704587e-01	-2.403571483091411498e-01	-1.058784316787955815e+00	-3.395838981628013925e-02	2.176133604282474432e-01	-2.897294073421757266e-01	-5.203701666387053892e-01	2.131096599971039340e-01	-2.262772660948227654e-01	-1.022814860367801337e+00	5.730641449349884731e-01	3.047453668701506913e-01	-7.769785737720805718e-01	4.963313358952183285e-01	2.950028558335389128e+00	7.126772562208414374e-01	-5.691732008494425621e-01	4.563551422646479616e-01	1.444317612093140246e+00	7.429862161636856532e-01	5.051393441394892436e-01	9.257975222892551592e-01	1.543979107762896187e-02	2.317712969657084177e+00	6.800437678838190669e-02	1.235680003026497609e+00	8.574250478575177192e-01	-8.519309224654690871e-01	4.048757786799915825e-01	1.120509712078048947e+00	2.455229379985412574e+00	7.616686011670020795e-01	-2.287800837353720362e-01	3.475607033421350689e-01	2.054812285664001426e+00	8.081168712228733453e-01	2.933303349365437018e-01	4.576148438444718747e-01	1.658158342278906128e+00	9.581216622289868701e-01	-1.018407117419962288e-01	8.493030661152811689e-01	5.353349409574696960e-01	3.820495468366504888e+00	7.119870113067867656e-01	5.009769330945306187e-01	1.889676879161428014e+00	7.488462625111346194e-01	2.013678954863736603e+00	6.723670553863315691e-01	4.759648772763527269e-01	1.041018150725204539e+00	9.434752162112906015e-01	2.451947467580245232e-01	9.128862349472617321e-01	-4.785228993257801405e-02	7.388119306764167060e-01	1.438222819989834145e+00	1.920293770573477665e-01	2.209722793390676010e+00	1.074116703572339571e+00	6.294812494138164460e-01	3.054598757559142674e-01	1.771355500808127204e+00	1.057064212573589845e+00	9.040800962701022181e-01	6.167118006096982130e-01	-2.385697041491217640e-01	1.427921535392622676e+00	5.287878925471513059e-01	6.650425375024493491e-01	2.193576868998423357e-01	1.525569870797454319e+00	1.514569754903806631e+00	-2.863682039930096068e-01	1.461044203802269070e+00	7.664888867318553345e-01	3.714800307570987670e+00	1.334190026356926850e+00	6.874645409208564040e-01	2.357037516745953409e-01
9.708449522872995008e-01	-5.882698191836460005e-02	4.882324840669789445e-01	8.975784342311793340e-01	-2.522496776930648110e+00	-6.116608708480979484e-01	-3.430022555744133839e-01	1.459559497486790702e+00	7.286787316037570683e-01	5.770052046075693220e-01	1.826112432037941380e+00	7.290902194201467346e-01	1.139750407850770308e+00	-1.025116242683438428e-01	-5.000287965903313925e-01	-3.729551684697435254e-01	-3.316109653082605080e-01	6.365513328967264961e-01	1.889645435450771904e-01	2.502182145582523276e-01	-6.916463402654154935e-02	-1.941085088325334995e-01	1.697359612708536081e-01	-7.823495870825568355e-02	-1.856621780786721354e-01	1.147716049245651515e+00	1.383162104645965229e-01	-2.665921526178705592e-01	-1.765631493717628731e+00	-1.135417469887129716e-01	-8.254783355366748232e-01	3.284590355139545004e-01	-4.307511299429320761e-01	-7.383772873652649782e-02	6.862779126990159462e-02	3.845461220165847238e-01	-4.037152467640517384e-01	1.933357920508991523e-01	-4.853854951794737693e-01	8.401013617151689705e-02	-2.361540584638663898e-01	4.369114265247824869e-01	3.029672355596402800e-01	-2.151662742749528290e-01	-1.300686137174025536e-01	-2.409410936107024559e-01	-1.735117535049027770e-01	-1.503046932975093397e-01	-3.375142985494934689e-02	-9.169796719635482374e-01	-7.077075841207083329e-01	8.916456549213825911e-01	-4.362752997762937568e-01	-2.182891064930289615e-01	-2.145849989997854201e-02	-3.020071693379466904e-01	-5.039800465725593481e-01	-2.620147061532496213e-01	7.871575078507814238e-01	5.155743921960457277e-01	5.168115441059178972e-01	4.019391677426452369e-02	-1.106932874612629458e+00	-2.616148209601396046e-02	3.513798787015441349e-01	-1.705595542906583606e-01	-5.596285970926856423e-01	6.500877737062141781e-01	1.224536829378356367e-01	1.861210740939425040e-02	-1.298678217793387546e-01	1.803853953178332081e-01	-4.339475596726647955e-01	-1.060276836248262994e-01	-2.072637875772525007e-01	-3.717814252273305559e-02	-1.855594195518717460e-01	-5.304787842446910817e-01	2.022532917573578171e-01	-1.594323316374659516e+00	-5.690595291799339650e-01	-7.632972957871274333e-02
1.390538858184346305e+00	2.355466384840319005e+00	1.705969146629883859e+00	1.499536203775528653e+00	2.294387277668673342e+00	1.551291505573710205e+00	1.876699754102155726e+00	1.238068217627209311e+00	2.306576957873229361e+00	1.702091967854344912e+00	1.317093566774311553e+00	2.685045957295945751e+00	2.265742054021606222e+00	1.912351667920034304e+00	3.311887724998244242e-01	1.830707724043132867e+00	3.702876753916271024e-01	1.317431069600449423e+00	1.387145201098599623e+00	2.688760176447356764e-01	1.438585397938433319e-01	1.018649486165817297e+00	7.559576064083105562e-01	-1.484910210476683146e-01	7.587929912943653932e-01	9.698992504226836009e-02	-5.091284271469238565e-01	5.261929259782945900e-01	2.305818251781994732e+00	6.759208728107721220e-02	7.290091581200569548e-01	7.538131044082471144e-01	1.802854610282506709e+00	4.241912694740472278e-01	4.131919767708954194e-01	2.747362358252312120e-01	1.150857268229273256e+00	2.866640320775013517e-01	8.617578462833065389e-01	1.042701900793308267e+00	9.526433332349836247e-01	1.086093422684632770e-01	2.091519919288744311e-01	4.519459170427595485e-01	1.062554505402267591e+00	5.418216276299795547e-02	-9.573531067539966383e-03	8.563003870759310354e-01	3.929102143255541052e-02	5.371923116525296749e-01	3.245882462305565430e-01	4.982334903644801694e-01	1.210597089855619313e+00	4.047800274712970992e-01	-4.626345307746438512e-02	-6.182123019601234448e-01	4.512051379205756496e-01	-4.809756240339745775e-02	6.124814484964021810e-01	1.111191351883193512e+00	1.163963212807569647e+00	1.562464744760883595e-01	4.562839326950672292e-01	-2.616148209601396046e-02	1.274606459847373863e-01	3.496200079399552907e-01	1.219675279225648890e+00	1.128476721422924323e+00	-3.288255509208611316e-01	2.714271574674546605e-01	4.817410558095446826e-01	6.595245896868920377e-02	1.630497019496459865e+00	5.648033666254513863e-01	1.124919350794943984e+00	-2.318578780463891875e-01	1.113691026923182698e-01	-5.329256567785162213e-02	8.500763341948412988e-01	3.738658457858561879e-01	2.584075413742455418e-01	6.101439291785685226e-01
-5.317564369018491083e-02	-4.577431137790398119e-01	6.068135822940783353e-01	8.975784342311793340e-01	-3.749626939779048262e-01	1.663180471534219662e-01	5.004845081026828568e-01	-4.315487904513606310e-01	-8.785757407358447679e-01	4.996247831178893817e-01	9.225052991280867642e-01	-1.103009768606608931e+00	-1.302006757441041662e+00	-5.806147783469420842e-01	5.044641472764974793e-02	-2.816437576364734519e-02	9.637629488289319868e-01	-4.273232557028342482e-01	-6.150259955933119055e-02	6.985945138892057926e-02	-2.256581475333392650e-02	-1.613312657244687087e-01	2.875281609947353267e-01	-2.031346250894352223e-01	-5.099630494898947930e-01	-1.374026648842468612e+00	7.254058394852141989e-01	-3.853069165185058625e-02	-2.817817660041208594e-01	-1.260337355590417929e-01	1.016877212500932215e+00	-1.749560718673816295e-02	6.366680734655244533e-02	6.123355576869322636e-01	-6.861318531608391336e-01	-3.899025490171683095e-01	1.132496175532503813e+00	-8.532737568188728527e-01	2.344942279146971786e-01	1.076815377671167112e-01	4.979420267326576388e-01	-4.638148046399853675e-01	1.429294670130392408e-01	-4.204315639111683156e-01	7.205522874194194571e-01	-7.138494441854246197e-01	9.272163114316731569e-01	-5.739070052386982534e-03	3.407370348344643946e-02	-2.188915268886049148e+00	1.025666163100134032e+00	8.997558374882499987e-02	-4.297530328866617233e-01	1.127163709255186302e-01	-4.307402273285389493e-01	-4.351461725472821063e-01	-1.856264689787565647e+00	-5.905303197690914274e-01	6.442407320153814565e-01	-1.072737500303020397e+00	-1.209611149044046985e-01	-1.255724581747295204e-02	7.271822998705506080e-01	2.664455983615738877e-01	1.115982136758935095e+00	-5.502906347190080760e-01	6.612047256054925937e-02	2.996400561928099782e-01	-3.137829097922362198e-01	-2.525675524025970731e+00	6.052390022457639907e-01	2.746242840759539061e-01	-6.734928167492515438e-01	3.430880195088364948e-01	3.403529965757454701e-01	2.042247295265982032e-01	-7.402306205361092704e-03	2.036538597042962528e-01	-5.633557583960320247e-01	-2.061319266382575788e-01	2.802982046164210761e-01	-1.392303332805011618e-02
4.462275699159909959e-01	1.084984675786414998e+00	9.055467335969632492e-01	-6.371126917382741173e-02	7.114928797463412335e-01	3.928723474505678714e-01	1.050970606502471982e+00	4.628772701220314895e-02	9.671982309235609421e-01	1.134635543596691720e+00	-2.178547943695027800e-01	5.666300800077654909e-01	-2.097526886835644755e-01	1.562311858683917754e+00	1.399110682456708998e+00	3.316173209731470561e-01	1.032240864994777407e+00	1.516020992805698020e+00	9.302118994892057957e-01	1.313712990487765131e+00	1.621706808172782566e+00	1.351884791097798688e+00	1.265477354051145698e+00	2.123121661260031878e+00	8.498248148483904529e-01	1.640470369561721320e+00	1.438692304650448728e+00	1.346128178498990469e+00	1.922064011856087662e+00	1.766502532845983575e+00	6.484061028934128279e-01	9.352975071364758586e-01	1.168836314228929751e+00	1.309075260833759136e-01	1.889895628918004000e+00	4.596792020422466041e-01	1.456875479842131504e+00	1.846578901093592684e+00	1.164865098112432440e+00	1.451033578317407091e+00	7.663801474388515222e-01	1.505997700897922398e+00	1.649491908848288890e+00	1.253763454684236667e+00	1.259863477315448232e+00	1.192006765649550548e+00	-8.451671846747700612e-02	1.654088456095305970e+00	1.317533918963824879e+00	5.743834109777481434e-01	1.561135123228865496e+00	1.195983367125778685e+00	6.692489380162187640e-01	9.953976440416513194e-01	1.429631260983105667e+00	4.468997237145793111e-01	1.401024113512069125e+00	1.571560811702626070e+00	1.194734979677667175e+00	7.288199703556381692e-01	8.450768833024073778e-01	1.200719493792514747e+00	4.518429758561234300e-01	1.326333467574601244e+00	5.916834455195812970e-01	1.800920986563367965e+00	1.056436391490020776e+00	-6.193298568609915955e-02	1.017490830090918452e+00	1.250413095990153156e+00	9.404477140012105219e-01	1.836297297781926519e+00	1.377885657488422400e+00	1.173099318971039029e+00	1.256558000831724087e+00	1.676003530085414583e+00	1.461044203802269070e+00	1.555681478977018806e+00	7.743567578060472911e-01	1.112332954937869101e+00	-5.681800931306305730e-02	2.187331343513479354e+00
1.212412956262925334e+00	-1.026813045959434234e+00	-2.905260744821447361e-01	-6.134584158495341999e-01	1.041394718191075874e+00	9.998668878693361961e-01	7.313335171090460385e-01	1.993612075828420815e+00	-1.359284270134218930e+00	-4.252554927825712427e-01	-2.289443199512182670e+00	8.481204205737726820e-01	2.667905922801225294e-01	1.007370697699830453e+00	4.688075753293197701e-01	6.314354015871441739e-01	3.931136474469080766e-01	7.642162835286755440e-01	6.729753741387329846e-01	-2.162268626038150454e-01	1.395369685988621988e+00	1.614102735962307245e+00	2.108262635001148522e-01	7.414191019182341247e-01	-3.961732700473603042e-01	-8.450403932090398973e-01	1.169838175472783570e+00	6.945240043103584338e-01	-1.502088837438113611e-01	9.357852929190250135e-01	5.332588811410622354e-01	-1.749560718673816295e-02	7.530017057689455950e-02	6.123355576869322636e-01	5.444545236284161760e-01	8.353446021705583924e-01	-4.873412129313330066e-02	1.779915872503160079e+00	1.531119694072625048e+00	6.935487272582129270e-01	5.527253166726956435e-01	2.027913834843862340e+00	9.596739409750064675e-01	6.636257469801061237e-01	2.777032615698377671e-01	-1.296984553164785225e+00	-4.123931633422026066e-01	-1.499583843585309939e+00	3.158088727352382774e-01	1.407464035862660445e+00	5.067580986454853775e-01	-1.252876761030646546e-01	2.028338249790004322e-02	-8.024164195845859826e-01	6.792814273640735978e-01	7.852946902049789957e-01	2.311905729530555897e-01	-3.002141961085795230e-01	-2.820717039548130134e-01	-3.521145120395550721e-01	-1.678561633610472503e-01	7.365092629852146855e-01	-6.095457086510889244e-01	3.184646348873639843e-01	-1.073814761328879819e-01	-1.133398024452902941e-01	4.633350993839076004e-01	1.216348663447300860e-01	1.751029268880177625e-01	5.027260330524887522e-01	-2.768891865843587929e-01	1.156431028884067125e+00	1.064299139133620509e+00	6.671335268331194390e-01	4.772571926139961285e-01	1.403451900352302273e+00	3.489119204876673930e-01	1.608294554739378157e-01	-5.855858247071940581e-02	-6.244909755999131784e-01	1.401979598665050453e-01	2.754171038341081124e-01
3.754652253170702725e-01	6.274600127045031339e-01	-4.205092013849267008e-01	-3.216931704071199771e-01	1.065185716155840234e+00	1.649607522683792515e+00	9.710613341541155519e-01	6.860264998045979556e-01	1.060771265272099528e+00	-7.188097901799286316e-01	-2.730971518399742393e-01	1.406275553010369883e+00	1.502429365044372966e+00	2.304530723221084876e-01	-4.504860275717135210e-01	-1.442306322659665740e+00	3.988201404607302214e-01	-1.242960440295831193e+00	2.938899683590867618e-01	-3.903663580776532416e-01	-2.922278893522030699e-02	-5.054923183591367719e-01	-2.695627780849607635e+00	-3.124218331729655684e-01	1.475668601782328837e+00	-9.319970379707024355e-01	1.301521830580211647e+00	-6.249744484216193108e-01	-9.798490024407718879e-01	5.485336472387897233e-01	-4.247722762069077590e-02	8.558980809428758940e-01	-3.318675424850330846e-01	2.692489144752016617e-01	-1.200621198377817694e-01	-1.934006474115882446e-01	-8.199000145575406906e-01	-6.653293720395910688e-03	2.176549361464142629e-01	5.396846168868127958e-01	7.115968574988110751e-01	1.601131850386348920e-02	3.807713589629960205e-02	-2.728971369851356799e-01	6.986290683179553485e-01	1.324076042114477603e-01	4.635053393945600120e-01	4.547292113950390791e-01	-4.511368657835280738e-01	-6.529228667544902942e-01	-2.495228038043725560e-01	-6.745801322768540942e-01	-1.081979721849795739e+00	4.696830622592466087e-01	2.575972233467674344e-01	-3.630292124755580274e-01	2.687540352645840791e-01	6.700528487568221392e-01	1.030645348162948505e+00	-9.918512465183418891e-01	6.574966894758413893e-01	-1.549853848151702129e-01	2.120313065532408170e-01	-1.079546971743320816e+00	8.376908838146034098e-02	3.860325772960964685e-01	-2.930050804578288592e-01	1.139602045788430384e+00	4.007425438173644605e-01	-5.408084288892913705e-01	-6.517842126513159751e-02	-1.017794761749680976e+00	-8.116272652351090577e-02	1.275429479178709524e+00	2.245109845433816698e-01	1.341400247380837851e-01	5.918534386874605424e-01	3.847401481577281124e-02	8.795228361238202064e-01	-3.550931031624823819e-01	3.853733881788546367e-01	4.115771683810069970e-01
-3.069440519070039119e-01	3.344173565983199481e-01	4.722696439210232744e-01	-8.530130384233057805e-01	7.865233388360522160e-02	3.714993002527239296e-01	3.140295392898510562e-01	-4.124353297528181028e-01	-2.180602041579262351e-01	2.576574333803186567e-01	-4.980124643983223631e-01	1.532414084336862770e-01	-2.308386745669134543e-01	1.050058479313991100e+00	2.045794738966875970e-01	-3.815831178411503016e-02	1.289033050616687603e+00	5.088863822647805568e-01	1.065599544410507971e+00	6.109357408969158243e-01	4.434223779787659359e-01	5.816195780583029995e-01	6.874737693595414090e-01	3.901387902211675418e-01	1.253778531869388591e+00	1.350614887022856703e+00	5.882353654149771183e-01	7.651144565141287934e-01	-1.282800700337586863e-01	2.674639044063578663e-01	3.812582760595336490e-02	5.042720506569291494e-01	1.378236852375067212e+00	1.525388721072985732e+00	1.167951621201639867e+00	2.621912497111621165e-02	1.573162400255021520e+00	4.399889978354938336e-01	6.217979385852488994e-01	7.645629320450123556e-01	1.451171271689341014e+00	7.231234999790105977e-01	4.961162665641577485e-01	3.685568931280437388e-01	4.223965076395014284e-01	-4.009476783916237630e-01	2.112255462193172839e+00	1.873614032134194085e+00	-1.014607204287107045e+00	-5.190349091837005435e-01	8.710978034753454891e-01	4.611191352176033376e-01	6.692489380162187640e-01	1.118713410138755915e+00	9.335321974333337103e-01	9.850031950189858110e-01	4.673037646255168154e-01	1.311804280006378720e+00	3.742868221040665522e-01	1.383263296431640033e+00	2.870258066683749609e-01	1.000265075943906679e+00	1.218824880083468204e-02	4.680193648990195743e-01	5.646186487940885179e-02	4.172433510299344839e-01	2.021528790069044568e-01	6.111491384269464033e-01	9.798842272693610855e-01	6.049278617993621987e-01	1.258013861980051384e+00	7.054306326844959063e-01	1.016390087718300750e+00	7.353536336382322514e-01	8.458454127169743320e-01	4.222660333130867083e-01	3.038859662572055906e-02	4.300114249219035290e-01	-4.834295388745236677e-01	3.485107519093908479e-01	1.217218591381468373e+00	1.585957725098010584e+00
7.959724914968633325e-01	1.018738294947035966e-01	-1.537017303739531549e-01	-5.643190060908117589e-01	-1.275363151443538734e-01	8.331571197261533612e-01	8.290004055348151324e-01	8.917772826183206769e-01	-1.073171628763513671e-02	3.890813238469179591e-01	-2.178547943695027800e-01	-2.440621008223353705e-01	8.545111368332126978e-02	4.609670930385754706e-01	4.137600541975201551e-01	3.179924035914986902e-02	4.273526055298307869e-01	-1.773420263009321081e-03	5.206642736022668583e-01	5.736201347239491266e-01	4.434223779787659359e-01	-2.979031120080662953e-01	9.257975222892551592e-01	-1.172661044523734264e-01	-6.009948730439224063e-01	-6.276487813048930997e-01	-8.163902890642561472e-01	7.922646304386544713e-01	-8.153828996153817954e-01	-8.855776984804976382e-02	-1.576244493730413754e-01	-1.066702310459321845e+00	-2.562506814878183770e-01	4.186576139383748063e-01	5.526584328070103247e-01	3.961050574051468987e-01	-2.690672336543948884e-01	8.667494630620628526e-02	-8.558499140817388273e-01	-1.763752813800811281e-01	-2.197190714818540447e-01	-2.702007549503646078e-01	-6.071214047588062955e-03	7.470147708948219334e-01	-7.570726800192895123e-01	-1.392988504033336961e+00	1.215770468823477862e-01	-1.065886973849947683e+00	1.228839513829002472e+00	1.578430985352912153e-01	1.644995880477403971e-01	-6.671572612474777619e-01	-5.830263047929985509e-01	-1.923278925778514892e-01	7.971049549571450621e-01	-8.010883065571697270e-02	6.390224494782158482e-01	-3.460535840549747166e-01	-4.938002607480007078e-01	2.435024476475927124e-01	4.324004568839620588e-01	6.626576353567793509e-01	2.919685296542016695e-01	-3.122661829878755069e-01	1.383835353855584760e-01	-1.133398024452902941e-01	4.306873218367858192e-01	2.607014209135421479e-01	1.062618753476786360e+00	1.423301106292964580e-01	4.111708007031347756e-01	3.486691252430483279e-01	2.454898967627436313e-01	1.270576812926445254e-01	1.402622485198435354e-01	2.197991083684887603e-01	7.214222483940135877e-01	1.213086245134156860e+00	2.653529387480223489e-01	-2.029625399036985300e-01	3.547264596398124192e-01	-4.394232350371097828e-01
